,equity,drawdown
2019-05-09,100618.95858243083,-0.08975541913046836
2019-05-10,100833.51893700445,-0.08781440917795436
2019-05-13,101119.03783604916,-0.08523147615764926
2019-05-14,101786.7048714704,-0.07919145835802621
2019-05-15,102157.84907674792,-0.07583392011339984
2019-05-16,104413.2883050718,-0.05543019735591903
2019-05-17,104986.88905325887,-0.050241145710226864
2019-05-20,106620.1077925363,-0.03546631075122697
2019-05-21,106609.59013618028,-0.03556145822478862
2019-05-22,106752.65768088475,-0.034267204546354235
2019-05-23,106601.90920330811,-0.035630943415466576
2019-05-24,106627.05841950986,-0.035403432237818944
2019-05-27,106996.26859692931,-0.03206339008341119
2019-05-28,107208.2617592795,-0.03014560411216638
2019-05-29,107051.7185266888,-0.03156176495446672
2019-05-30,107852.67808951388,-0.024315922701389936
2019-05-31,107430.80171985955,-0.028132407036796536
2019-06-03,108205.40468106847,-0.02112499851558547
2019-06-04,108176.88715589193,-0.02138298093875357
2019-06-05,107969.23521868921,-0.023261494225004564
2019-06-06,107877.49295861713,-0.02409143617872611
2019-06-07,107911.41259396735,-0.02378458382507842
2019-06-10,108331.00820513321,-0.019988732261901343
2019-06-11,107291.09608785366,-0.02939624733331614
2019-06-12,108560.75207345384,-0.017910365380817694
2019-06-13,109224.15840636952,-0.01190889182197219
2019-06-14,108518.93501795286,-0.018288661366921644
2019-06-17,108326.8154843043,-0.020026661509703003
2019-06-18,108019.15634761906,-0.022809885127479834
2019-06-19,108163.6222417121,-0.02150298134839801
2019-06-20,107808.18387972326,-0.02471843743531854
2019-06-21,107421.76175444399,-0.028214186650168505
2019-06-24,106719.10296364817,-0.034570755685796595
2019-06-25,106749.36459213513,-0.03429699531571717
2019-06-26,108191.62594145114,-0.02124964722239553
2019-06-27,107857.32585051954,-0.02427387695446337
2019-06-28,108661.04808068482,-0.017003042363853083
2019-07-01,109671.27137778122,-0.007864105779682218
2019-07-02,109803.65070219812,-0.006666542573231959
2019-07-03,110023.8495371941,-0.004674524378125544
2019-07-04,109562.35097957579,-0.00884944893577766
2019-07-05,109804.25398603234,-0.006661084994972755
2019-07-08,109589.02162267714,-0.008608174242684563
2019-07-09,109778.49047307686,-0.006894153378727452
2019-07-10,110587.44511621742,0.0
2019-07-11,111234.96070525343,0.0
2019-07-12,110128.98728317661,-0.009942678228721524
2019-07-15,109521.87141971952,-0.015400637305686526
2019-07-16,109473.42756070214,-0.015836146598001144
2019-07-17,109671.5659015361,-0.014054887004994354
2019-07-18,109783.94314505404,-0.013044617906093792
2019-07-19,111006.71146619557,-0.0020519559463203496
2019-07-22,111173.46432667284,-0.000552851173683977
2019-07-23,110323.53884643823,-0.008193663692031672
2019-07-24,110460.42815819707,-0.006963031605761838
2019-07-25,110398.40493304732,-0.007520619119224414
2019-07-26,109426.1157458508,-0.01626147883663709
2019-07-29,109176.91396166329,-0.018501797731052205
2019-07-30,107523.52688133712,-0.03336571344463124
2019-07-31,108429.4750917465,-0.025221257738750058
2019-08-01,106527.22399135803,-0.04232245585423278
2019-08-02,107508.12346767099,-0.03350418981544556
2019-08-05,107997.95024602562,-0.029100657191807988
2019-08-06,108818.92558322687,-0.02172010586157791
2019-08-07,109583.68862750435,-0.01484490188408083
2019-08-08,110682.19945899415,-0.004969312190651665
2019-08-09,111087.8906773014,-0.0013221565146386283
2019-08-12,110798.29453427724,-0.003925619860946861
2019-08-13,111345.08636053055,0.0
2019-08-14,111341.1368446621,-3.5470948898996824e-05
2019-08-15,112201.67577849398,0.0
2019-08-16,113400.00565112203,0.0
2019-08-19,113378.96228290626,-0.00018556761170285263
2019-08-20,112098.8079431938,-0.011474406023676997
2019-08-21,112312.69597096635,-0.009588268306624403
2019-08-22,112412.1389273186,-0.008711346336636172
2019-08-23,111907.92398880278,-0.013157685960877963
2019-08-26,111592.76357066371,-0.01593687822219647
2019-08-27,111905.75637199933,-0.01317680074655192
2019-08-28,112673.11352538792,-0.006409983152650067
2019-08-29,113123.36998614855,-0.00243946782352511
2019-08-30,114277.52320452013,0.0
2019-09-02,114706.22315983588,0.0
2019-09-03,114127.50350475012,-0.005045233285027151
2019-09-04,113689.60210673133,-0.00886282387388826
2019-09-05,113828.66451077415,-0.0076504885688626345
2019-09-06,115023.41416511175,0.0
2019-09-09,115546.02299521088,0.0
2019-09-10,115436.75363280653,-0.0009456782637068395
2019-09-11,115477.68765594737,-0.0005914123004159277
2019-09-12,115035.42224871852,-0.004419024846173403
2019-09-13,115606.79865721596,0.0
2019-09-16,116296.76962860137,0.0
2019-09-17,116221.82697485057,-0.0006444087311292535
2019-09-18,117073.1414717596,0.0
2019-09-19,117400.65508594096,0.0
2019-09-20,115679.78766057466,-0.014658073450327658
2019-09-23,115666.7304178231,-0.014769292955380653
2019-09-24,114348.94658293323,-0.02599396486138672
2019-09-25,114651.99761537471,-0.023412624644676305
2019-09-26,115536.93522675097,-0.015874867630216283
2019-09-27,115884.4574955952,-0.012914728535678655
2019-09-30,115364.59036484327,-0.01734287359476172
2019-10-01,115999.93316086217,-0.011931125291025135
2019-10-02,115833.98034198603,-0.013344684855532418
2019-10-03,115820.45316331105,-0.013459907199607657
2019-10-04,115176.4886571035,-0.018945093851557293
2019-10-07,113490.80029068954,-0.03330351770515494
2019-10-08,113767.18545773622,-0.030949313064266293
2019-10-09,114095.96000574624,-0.028148864056811163
2019-10-10,114057.65175321544,-0.02847516762388025
2019-10-11,114443.67486726858,-0.02518708448864937
2019-10-14,114221.97900354418,-0.027075454392225362
2019-10-15,114333.53351910935,-0.026125250873484385
2019-10-16,115109.24907274202,-0.01951782987515327
2019-10-17,114890.05723984049,-0.021384870844737947
2019-10-18,114487.48939704154,-0.024813879332844402
2019-10-21,113574.34974000778,-0.03259185686086852
2019-10-22,113771.67087645308,-0.030911106985147208
2019-10-23,114046.44321574873,-0.028570640153045446
2019-10-24,114776.9870497877,-0.02234798463630938
2019-10-25,115240.53804069085,-0.01839953144783424
2019-10-28,115353.59700786322,-0.01743651325096296
2019-10-29,115371.20661468134,-0.017286517437010818
2019-10-30,115069.09263939274,-0.01985987595078964
2019-10-31,114165.75586583054,-0.027554354085523425
2019-11-01,113488.8922244211,-0.03331977030840527
2019-11-04,113018.9875868597,-0.03732234284275282
2019-11-05,113600.63821085446,-0.0323679358714376
2019-11-06,113547.31794205598,-0.0328221093916744
2019-11-07,113629.18784680807,-0.03212475463933362
2019-11-08,113452.42937060261,-0.03363035506444256
2019-11-11,113271.49852258468,-0.035171495085215776
2019-11-12,113048.83661426888,-0.03706809360208785
2019-11-13,113443.27583710467,-0.033708323398531026
2019-11-14,113110.99840023986,-0.036538609452910986
2019-11-15,113061.76854209408,-0.03695794150953147
2019-11-18,113089.18572925086,-0.03672440629512641
2019-11-19,113039.85543260054,-0.037144593870862
2019-11-20,113315.17614021356,-0.03479945612515278
2019-11-21,113205.2812545982,-0.035735523181464446
2019-11-22,112594.31384882134,-0.04093964581033405
2019-11-25,113011.10380077863,-0.03738949567145977
2019-11-26,113311.6526517942,-0.03482946863587333
2019-11-27,113982.67649031804,-0.02911379491980559
2019-11-28,113996.96181445835,-0.02899211481393349
2019-11-29,113410.18281070278,-0.03399020450368895
2019-12-02,113950.37665010396,-0.02938891979189795
2019-12-03,113975.43906672292,-0.029175442136252783
2019-12-04,114013.99996354703,-0.02884698658550755
2019-12-05,114172.92584280737,-0.027493281368581757
2019-12-06,115040.33694611135,-0.020104812346249612
2019-12-09,114211.56231292248,-0.02716418209663274
2019-12-10,114306.68924057511,-0.026353906143887995
2019-12-11,113532.46583818774,-0.032948617236603917
2019-12-12,113206.76498316493,-0.0357228850188781
2019-12-13,112254.00364358482,-0.04383835370074074
2019-12-16,112900.95622886825,-0.0383277150692114
2019-12-17,111570.56074664339,-0.049659810969791995
2019-12-18,111124.54864748637,-0.05345887068398625
2019-12-19,111611.83380476673,-0.04930825366295122
2019-12-20,111640.35779237103,-0.04906529089938394
2019-12-23,111231.68037929236,-0.05254633972981426
2019-12-24,110531.42154358015,-0.05851103247534961
2019-12-25,110434.13440593125,-0.05933970875128414
2019-12-26,110006.04356399362,-0.06298611806326171
2019-12-27,109043.12281032249,-0.07118812300919874
2019-12-30,108433.9674717343,-0.07637681073962288
2019-12-31,107212.52483693494,-0.08678086371449967
2020-01-01,107029.75766089612,-0.0883376452836061
2020-01-02,109722.23444376246,-0.06540355874980142
2020-01-03,109434.67757227345,-0.06785292218204553
2020-01-06,110227.29125280058,-0.061101565641940025
2020-01-07,111393.32405234563,-0.05116948478011285
2020-01-08,112701.90013839977,-0.04002324300576998
2020-01-09,113250.56890510375,-0.035349770218907395
2020-01-10,112178.54972791756,-0.044481058084391956
2020-01-13,112208.87316053866,-0.04422276793602009
2020-01-14,113724.76954902809,-0.031310604989571944
2020-01-15,114476.24730115941,-0.024909637707223986
2020-01-16,115296.20387837444,-0.017925378747043585
2020-01-17,115893.85409362927,-0.012834689816753286
2020-01-20,117076.00018879079,-0.002765358480432023
2020-01-21,115859.22286435224,-0.013129673087942662
2020-01-22,116304.26341787922,-0.009338888844011572
2020-01-23,116572.49805597785,-0.0070541091049013405
2020-01-24,117326.18316997799,-0.0006343398672559175
2020-01-27,119831.61143103089,0.0
2020-01-28,120194.86741721848,0.0
2020-01-29,120451.71841237525,0.0
2020-01-30,121602.67711829374,0.0
2020-01-31,121846.88111481049,0.0
2020-02-03,121093.51332218619,-0.006182905838307273
2020-02-04,121920.00641199596,0.0
2020-02-05,121262.60156672167,-0.005392099825296648
2020-02-06,121602.55584726621,-0.0026037610567130054
2020-02-07,122511.12080257385,0.0
2020-02-10,120824.1625254959,-0.01376983792186881
2020-02-11,120102.1530055976,-0.01966325816950354
2020-02-12,120217.73258706077,-0.018719837027765474
2020-02-13,122377.59719380783,-0.0010898897005536812
2020-02-14,122288.9252870522,-0.0018136762937603912
2020-02-17,122216.20031324515,-0.002407295659338171
2020-02-18,121445.14253880363,-0.00870107347632576
2020-02-19,120993.18824535403,-0.012390161376990005
2020-02-20,121357.04769997741,-0.009420149738538552
2020-02-21,122253.47919476738,-0.0021030058832099963
2020-02-24,122441.7072656893,-0.0005665896812453441
2020-02-25,122614.16237973885,0.0
2020-02-26,122796.6662255692,0.0
2020-02-27,123077.72501833609,0.0
2020-02-28,123636.6067869723,0.0
2020-03-02,124004.34272268403,0.0
2020-03-03,126118.4151616997,0.0
2020-03-04,125319.11221988728,-0.006337717935859022
2020-03-05,124295.03719701292,-0.014457666331669117
2020-03-06,124970.63721337309,-0.009100795842185372
2020-03-09,125253.6879483864,-0.006856470660566161
2020-03-10,125244.39439908897,-0.00693015973511979
2020-03-11,124476.87372888341,-0.013015874253665682
2020-03-12,124488.11401268453,-0.012926749411851679
2020-03-13,124017.66455801323,-0.016656969570962632
2020-03-16,124035.56054749925,-0.016515071264810666
2020-03-17,123937.6170154696,-0.01729167103340168
2020-03-18,123331.34047737798,-0.022098871768633788
2020-03-19,123571.85722346275,-0.020191800975075225
2020-03-20,124527.8637896825,-0.012611571196624372
2020-03-23,124354.58489131511,-0.013985509317756106
2020-03-24,124402.23712424711,-0.01360767208541458
2020-03-25,124131.74318380457,-0.015752433737356797
2020-03-26,124274.54476491368,-0.014620151977187024
2020-03-27,123829.60834283996,-0.01814807786733763
2020-03-30,123793.30243441109,-0.01843594945518079
2020-03-31,123720.95043329669,-0.019009632537240195
2020-04-01,123571.63932550793,-0.020193528700201968
2020-04-02,123544.34672078943,-0.02040993329649754
2020-04-03,123512.53272708353,-0.02066218824011623
2020-04-06,123420.2203183793,-0.021394138515465566
2020-04-07,123387.92052151953,-0.021650245419587044
2020-04-08,123387.92052151953,-0.021650245419587044
2020-04-09,123221.07071305772,-0.022973206925627876
2020-04-10,124844.01764041059,-0.0101047695505464
2020-04-13,123982.20136793792,-0.016938159197630975
2020-04-14,122825.15213219877,-0.026112467598633837
2020-04-15,121865.65077936008,-0.03372040773654694
2020-04-16,123035.28224402545,-0.024446334135433623
2020-04-17,122189.73918302002,-0.031150692574455685
2020-04-20,122464.14101548336,-0.028974945027108845
2020-04-21,124483.46640718912,-0.012963600536958664
2020-04-22,124852.35560728988,-0.010038657342677282
2020-04-23,125050.29687782848,-0.008469169886901495
2020-04-24,125921.74918005573,-0.0015593756184758556
2020-04-27,125521.01031957488,-0.004736856559439562
2020-04-28,125472.2930367036,-0.005123138632591284
2020-04-29,124960.57697802116,-0.009180564013542725
2020-04-30,125157.56087553168,-0.007618667622298347
2020-05-01,124750.94157178744,-0.010842774928300436
2020-05-04,125343.59627159749,-0.006143582514169688
2020-05-05,126739.2648674726,0.0
2020-05-06,127135.82866597196,0.0
2020-05-07,126580.76047547416,-0.004365946219268779
2020-05-08,126882.04510527008,-0.0019961608255109065
2020-05-11,125991.30535575729,-0.009002366384237126
2020-05-12,124678.45421928522,-0.019328732682767802
2020-05-13,125105.05743592048,-0.015973240992411264
2020-05-14,125847.87356243435,-0.010130543978452256
2020-05-15,125297.43325464489,-0.01446008910798191
2020-05-18,124603.72592769953,-0.01991651578348619
2020-05-19,125394.23874407182,-0.013698655525940517
2020-05-20,126490.75831264321,-0.005073867532838117
2020-05-21,127449.48397129159,0.0
2020-05-22,127979.92356374304,0.0
2020-05-25,127790.76459371827,-0.0014780362791086965
2020-05-26,128432.45043064444,0.0
2020-05-27,128853.6694030977,0.0
2020-05-28,128855.84010827393,0.0
2020-05-29,129353.27048408972,0.0
2020-06-01,129053.45874696168,-0.0023177746956534184
2020-06-02,127191.73949161371,-0.016710292552996386
2020-06-03,128626.6141023358,-0.005617611205611439
2020-06-04,128855.45109686554,-0.0038485257107234716
2020-06-05,127508.4745200526,-0.014261687834665415
2020-06-08,128563.9353105457,-0.00610216634330174
2020-06-09,129098.39187313817,-0.0019704071647952404
2020-06-10,129352.16672312935,-8.53291885261065e-06
2020-06-11,129272.653134338,-0.0006232339503285944
2020-06-12,128587.22374543501,-0.005922128878441679
2020-06-15,129138.21786052562,-0.0016625217341571519
2020-06-16,129603.98112030055,0.0
2020-06-17,128889.84438156895,-0.005510145078558404
2020-06-18,129675.82099421686,0.0
2020-06-19,128729.5051640841,-0.007297550328792313
2020-06-22,129515.49668256119,-0.0012363469953494688
2020-06-23,128381.16786264657,-0.009983766608487654
2020-06-24,127990.05596058113,-0.012999840839341359
2020-06-25,128712.58221294034,-0.007428052306832744
2020-06-26,129138.0748647269,-0.0041468496236776176
2020-06-29,128957.7994345644,-0.005537050424261336
2020-06-30,129071.73367579735,-0.004658442212187364
2020-07-01,129935.18191486667,0.0
2020-07-02,129933.38553289793,-1.3825216098273252e-05
2020-07-03,130301.76492239234,0.0
2020-07-06,130093.25915270449,-0.0016001760974767576
2020-07-07,130452.0780240772,0.0
2020-07-08,131056.3124451888,0.0
2020-07-09,130917.88601988232,-0.001056236229478591
2020-07-10,130793.69189848653,-0.002003875599751126
2020-07-13,130715.78219166952,-0.002598350641535796
2020-07-14,130830.82796353228,-0.0017205159938467052
2020-07-15,130609.02830868475,-0.003412915625037982
2020-07-16,130318.76636195203,-0.005627703614392687
2020-07-17,131246.10471558492,0.0
2020-07-20,131411.1188523816,0.0
2020-07-21,131954.87820050088,0.0
2020-07-22,131602.88504468818,-0.0026675266622417926
2020-07-23,131493.2216341623,-0.0034985941606274773
2020-07-24,131725.2646127147,-0.0017400916958696389
2020-07-27,131241.74192421828,-0.005404394941724067
2020-07-28,131325.4084774721,-0.004770340677154206
2020-07-29,131545.47014979125,-0.0031026367216796524
2020-07-30,131687.50064791943,-0.0020262801665822394
2020-07-31,132996.85363979609,0.0
2020-08-03,133069.34016164843,0.0
2020-08-04,131184.40196954418,-0.014165082578860622
2020-08-05,129489.77792395437,-0.02689997736026739
2020-08-06,129524.07434182936,-0.02664224392720671
2020-08-07,128563.06134335285,-0.033864140400948095
2020-08-10,126747.06529082205,-0.04751113113769323
2020-08-11,127889.90573578756,-0.038922823390940886
2020-08-12,129436.35879051784,-0.02730141568837241
2020-08-13,129606.93902116164,-0.02601952588237666
2020-08-14,130099.72746095598,-0.022316280347411843
2020-08-17,129505.90298917396,-0.026778799445054124
2020-08-18,128964.47400558292,-0.030847572784828192
2020-08-19,127891.67375257912,-0.038909536958548374
2020-08-20,129084.97685208789,-0.029942008465063896
2020-08-21,129100.98587035049,-0.029821702628699542
2020-08-24,128910.40732573505,-0.03125387734591034
2020-08-25,129131.36628260791,-0.029593397504314667
2020-08-26,128758.73244630457,-0.03239369572365414
2020-08-27,128610.20624720606,-0.03350985214945501
2020-08-28,128424.71714782524,-0.034903780301165144
2020-08-31,128445.68260755063,-0.03474622740656219
2020-09-01,128280.42439262585,-0.03598812290799036
2020-09-02,127998.22388647411,-0.03810882558682638
2020-09-03,127958.48783761993,-0.03840743718891215
2020-09-04,128297.68968769594,-0.03585837630333211
2020-09-07,128873.87157333919,-0.031528439107105566
2020-09-08,131235.6079229586,-0.013780276030994743
2020-09-09,131956.04437146336,-0.008366283238743666
2020-09-10,133473.3208550519,0.0
2020-09-11,132436.52109323977,-0.007767842705719841
2020-09-14,132850.5628998985,-0.0046657860249815775
2020-09-15,133383.87337493876,-0.0006701525034374933
2020-09-16,134325.21118727094,0.0
2020-09-17,135445.17089286004,0.0
2020-09-18,136647.86777801963,0.0
2020-09-21,136529.14316983687,-0.0008688361561237645
2020-09-22,136719.13027276774,0.0
2020-09-23,137257.2406114705,0.0
2020-09-24,136167.5029044996,-0.007939382302283082
2020-09-25,135790.93522947337,-0.010682900045672405
2020-09-28,137361.3931497719,0.0
2020-09-29,139035.67859575737,0.0
2020-09-30,138868.58258584692,-0.0012018210836103327
2020-10-01,139136.60118758446,0.0
2020-10-02,139502.4257072316,0.0
2020-10-05,137731.9092257246,-0.01269165372953951
2020-10-06,136778.48888699352,-0.019526089287900228
2020-10-07,136713.1182652712,-0.01999468774696589
2020-10-08,136860.04495215844,-0.01894146816212805
2020-10-09,135132.40192491995,-0.03132579064598384
2020-10-12,135532.99687477725,-0.02845419219293599
2020-10-13,134397.2234021678,-0.03659579594535445
2020-10-14,134691.72450105447,-0.034484713665647315
2020-10-15,133840.94284612386,-0.04058340084343248
2020-10-16,133271.97940992747,-0.04466192086422727
2020-10-19,134132.21953839657,-0.03849543218771889
2020-10-20,135578.6401107287,-0.02812700622667008
2020-10-21,135068.05286353364,-0.03178706621922267
2020-10-22,135744.71479260383,-0.026936527415759248
2020-10-23,136767.87866650062,-0.019602146893630823
2020-10-26,139018.8756840175,-0.0034662481369959197
2020-10-27,136342.655763198,-0.02265028674601599
2020-10-28,136201.01260426786,-0.023665632237049983
2020-10-29,137310.51595680215,-0.015712341483075876
2020-10-30,136146.04940547288,-0.024059626811096635
2020-11-02,136079.10476743395,-0.024539508345052252
2020-11-03,138147.20994084387,-0.009714639437394923
2020-11-04,137407.266678793,-0.0150187999801209
2020-11-05,137842.79019749875,-0.011896821874738284
2020-11-06,138400.1836800489,-0.007901239147596772
2020-11-09,137954.80034720033,-0.011093895695256206
2020-11-10,138417.99121357038,-0.007773588797209019
2020-11-11,139411.4598239179,-0.0006520738464047549
2020-11-12,139759.85444190394,0.0
2020-11-13,141447.80264294616,0.0
2020-11-16,141847.10938083532,0.0
2020-11-17,142342.78741667545,0.0
2020-11-18,141402.10423427043,-0.006608576377329034
2020-11-19,139791.62629986234,-0.017922658134726377
2020-11-20,138429.2976979654,-0.027493417753961857
2020-11-23,139290.50184398174,-0.021443205012972366
2020-11-24,137232.5393951016,-0.03590099726384299
2020-11-25,138261.1273035634,-0.02867486429898225
2020-11-26,135572.39039015074,-0.0475640329193916
2020-11-27,134533.420144478,-0.05486310486064416
2020-11-30,132885.53101424364,-0.06644001128591004
2020-12-01,133200.66710188545,-0.06422608746608682
2020-12-02,132764.2010890658,-0.06729238974062346
2020-12-03,129919.88748765331,-0.08727453040986888
2020-12-04,130638.29180562784,-0.08222752851386428
2020-12-07,129203.36529035485,-0.09230830985385996
2020-12-08,127631.93716196639,-0.10334805522422763
2020-12-09,127972.43228277116,-0.100955976728476
2020-12-10,127057.86603149983,-0.10738107397343966
2020-12-11,127562.80226045314,-0.10383374826683234
2020-12-14,127407.83354013127,-0.10492244916369087
2020-12-15,128665.64280873263,-0.09608596864065999
2020-12-16,128087.36954527334,-0.10014850861162838
2020-12-17,130470.09878533988,-0.08340913401239658
2020-12-18,129345.18137920483,-0.091312010066398
2020-12-21,130577.0192130109,-0.08265798652110834
2020-12-22,131173.59399062238,-0.07846687302362465
2020-12-23,131183.25097184448,-0.0783990298866638
2020-12-24,131519.07297207232,-0.07603978143914814
2020-12-25,131915.18692376243,-0.07325696427728812
2020-12-28,133229.73418051295,-0.06402188267879105
2020-12-29,133413.89411490608,-0.06272810490658798
2020-12-30,133462.0156753685,-0.062390036773065094
2020-12-31,134868.43392193745,-0.0525095344160893
2021-01-01,133569.39740769926,-0.061635648480692806
2021-01-04,133813.98631961757,-0.05991733934570065
2021-01-05,135168.90400604473,-0.05039864359007418
2021-01-06,133875.41209489363,-0.059485805185165774
2021-01-07,134050.3230097871,-0.058257004498683096
2021-01-08,134481.53508250377,-0.05522761270059773
2021-01-11,133851.4987769179,-0.05965380328615655
2021-01-12,133401.93207647235,-0.06281214174927474
2021-01-13,132443.3162363128,-0.06954670032830157
2021-01-14,133206.16357129382,-0.06418747314984274
2021-01-15,131968.5995065442,-0.0728817251538233
2021-01-18,133043.3481126622,-0.065331299694106
2021-01-19,132401.34783186036,-0.0698415407288171
2021-01-20,133001.8349042998,-0.06562294220803888
2021-01-21,133067.4840736821,-0.06516173746016396
2021-01-22,131600.23317811012,-0.07546960709093742
2021-01-25,131672.73051657595,-0.07496029193853981
2021-01-26,131300.11949405007,-0.07757799410166477
2021-01-27,131028.45339645701,-0.07948652843995774
2021-01-28,131846.69732895555,-0.07373812385024492
2021-01-29,131594.33888443772,-0.07551101623979117
2021-02-01,131301.13432279477,-0.07757086463087737
2021-02-02,131437.06420684737,-0.07661591716554006
2021-02-03,130941.80276785973,-0.0800952746235184
2021-02-04,131079.8159672809,-0.07912569125420321
2021-02-05,130300.5995711985,-0.084599915907409
2021-02-08,129406.21599450789,-0.0908832239198657
2021-02-09,129224.23207932831,-0.09216171451627975
2021-02-10,129990.85757330533,-0.08677594465824756
2021-02-11,130015.29311072551,-0.08660427781187152
2021-02-12,130215.2506397651,-0.08519951728505781
2021-02-15,129152.08373256492,-0.09266857789919347
2021-02-16,128461.36989617166,-0.09752104600754485
2021-02-17,128615.19952975417,-0.09644034753047903
2021-02-18,128262.16051453871,-0.09892055057850568
2021-02-19,128600.9188005319,-0.0965406738587844
2021-02-22,129077.21389603351,-0.09319456054917663
2021-02-23,130241.3327723292,-0.08501628262289151
2021-02-24,130395.45501022023,-0.08393352851438951
2021-02-25,130487.14412793377,-0.08328938546100706
2021-02-26,130339.82146760446,-0.08432437053473663
2021-03-01,130105.64412831541,-0.08596953530591356
2021-03-02,130022.15298289496,-0.08655608518972369
2021-03-03,130031.97718666395,-0.08648706726512567
2021-03-04,129600.24510141123,-0.0895201123044147
2021-03-05,129827.04628802324,-0.08792676717799042
2021-03-08,131070.67304667927,-0.07918992296392013
2021-03-09,129979.17241808842,-0.08685803631479705
2021-03-10,129646.51566742618,-0.08919504795198285
2021-03-11,129096.97934268125,-0.09305570246576789
2021-03-12,128894.95355711224,-0.09447499310377983
2021-03-15,128547.66639759063,-0.09691478767169848
2021-03-16,129259.05594195494,-0.09191706662608012
2021-03-17,130299.54940767013,-0.0846072936154576
2021-03-18,128691.70902160338,-0.09590284581902775
2021-03-19,129071.2584451632,-0.09323639934535588
2021-03-22,129054.60294400612,-0.09335340914584767
2021-03-23,129759.97565931981,-0.08839795809620044
2021-03-24,130796.12789360184,-0.0811186835148412
2021-03-25,130747.97596227836,-0.08145696501260702
2021-03-26,131119.04739159893,-0.07885007894514262
2021-03-29,131257.30894589968,-0.07787875080966067
2021-03-30,131398.39153561494,-0.07688760406962758
2021-03-31,131303.60942634885,-0.07755347629951892
2021-04-01,131263.9718387205,-0.07783194202544519
2021-04-02,131263.9718387205,-0.07783194202544519
2021-04-05,131263.9718387205,-0.07783194202544519
2021-04-06,131233.26855785548,-0.07804764161530309
2021-04-07,130862.06583437811,-0.08065545006288366
2021-04-08,130932.41077618157,-0.08016125613089653
2021-04-09,131107.06596659278,-0.07893425198420978
2021-04-12,130804.10759237668,-0.0810626237810137
2021-04-13,130805.22853287024,-0.0810547488439417
2021-04-14,131207.45287041858,-0.07822900442198566
2021-04-15,132947.8783060267,-0.06600200320053695
2021-04-16,132998.3548360797,-0.06564739071212711
2021-04-19,133076.36654394306,-0.06509933549079017
2021-04-20,132702.01286639177,-0.06772928031866166
2021-04-21,133408.0368740541,-0.06276925374846676
2021-04-22,132123.33816429903,-0.07179464051424933
2021-04-23,131298.60133240485,-0.0775886596343045
2021-04-26,131708.16233109674,-0.0747113730072484
2021-04-27,130616.06281043145,-0.08238369375131549
2021-04-28,131465.5389363226,-0.07641587380547932
2021-04-29,131020.22795194389,-0.07954431460996614
2021-04-30,130879.80937966082,-0.08053079643199224
2021-05-03,132249.58942809477,-0.07090768820646454
2021-05-04,132595.64930080622,-0.06847651568980972
2021-05-05,132956.52946447063,-0.06594122626479648
2021-05-06,133191.2936309281,-0.06429193885994722
2021-05-07,133526.7013772471,-0.061935600668134305
2021-05-10,133562.39876276898,-0.06168481602235254
2021-05-11,133465.3578897516,-0.06236655673277791
2021-05-12,132697.79524740094,-0.06775891033411507
2021-05-13,134663.33930730986,-0.05395038448197442
2021-05-14,133552.38036978518,-0.06175519818337116
2021-05-17,135469.01098324856,-0.048290303696986836
2021-05-18,135799.7135468898,-0.04596702079911019
2021-05-19,135287.0547194062,-0.04956860003461372
2021-05-20,136363.81418411166,-0.04200404770114363
2021-05-21,137515.57223570097,-0.03391260820854891
2021-05-24,137567.45415232694,-0.03354812246559302
2021-05-25,138531.7442805654,-0.026773700341795936
2021-05-26,139344.07027180583,-0.021066871032190515
2021-05-27,141327.96298573312,-0.0071294404820925195
2021-05-28,140973.2344651645,-0.009621512802766019
2021-05-31,140948.26427874298,-0.00979693571582474
2021-06-01,139688.01887841834,-0.018650530781625707
2021-06-02,140357.06357163234,-0.013950294785434858
2021-06-03,140035.1673802379,-0.0162117103248971
2021-06-04,138574.9636800097,-0.02647007133305823
2021-06-07,140147.3141358941,-0.01542384634041638
2021-06-08,142366.64909681288,0.0
2021-06-09,144439.62458969862,0.0
2021-06-10,145219.66408568656,0.0
2021-06-11,143914.37108086774,-0.008988403967444936
2021-06-14,141730.83669801202,-0.024024483251909756
2021-06-15,141761.7600688485,-0.023811541216606336
2021-06-16,142588.6633369535,-0.018117386273395097
2021-06-17,140945.31596154466,-0.029433673125836557
2021-06-18,140758.09202305935,-0.030722919590246867
2021-06-21,140753.8142032544,-0.030752377169782408
2021-06-22,142011.956938349,-0.022088655606893992
2021-06-23,142973.46335539353,-0.015467607258529803
2021-06-24,141936.89198242384,-0.022605561884000203
2021-06-25,141553.55284222338,-0.02524528111633695
2021-06-28,142764.32248321778,-0.016907776353345727
2021-06-29,142647.38243645354,-0.017713039521391916
2021-06-30,142528.48861875362,-0.018531756590106307
2021-07-01,138779.2770028501,-0.04434927682408296
2021-07-02,139550.98437643418,-0.03903520742141087
2021-07-05,136128.49959693875,-0.06260284752747791
2021-07-06,136474.0351343187,-0.06022344843193905
2021-07-07,135824.5012752404,-0.06469621638087897
2021-07-08,136007.7464525478,-0.06343436814248016
2021-07-09,136211.3074520967,-0.06203262271887988
2021-07-12,137039.9497677835,-0.05632649248573285
2021-07-13,137948.86931216202,-0.05006756364092968
2021-07-14,135850.92860118733,-0.06451423464918093
2021-07-15,136885.09683185467,-0.05739282834943138
2021-07-16,136848.946657878,-0.057641762777177585
2021-07-19,134096.31006252914,-0.07659674805881733
