date,asset,action,weight,price,regime,equity,note
2021-04-13,EURUSD,CLOSE,0.0,1.6684,RANGE,130805.23,all strategies flat
2021-04-15,SPY,OPEN_SHORT,-0.5,307.1223,RANGE,132947.88,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.17 ≥ 2.0
2021-04-15,EURUSD,OPEN_LONG,0.5,1.6688,TREND_UP,132947.88,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-04-16,GLD,OPEN_SHORT,-0.375,108.35,TREND_DOWN,132998.35,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-04-22,EURUSD,FLIP,-0.375,1.6959,RANGE,132123.34,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.21 ≥ 2.0
2021-04-23,SPY,CLOSE,0.0,311.459,TREND_DOWN,131298.6,all strategies flat
2021-04-23,EURUSD,FLIP,0.5,1.6889,TREND_UP,131298.6,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-04-26,GLD,CLOSE,0.0,107.786,RANGE,131708.16,all strategies flat
2021-04-26,EURUSD,CLOSE,0.0,1.69,RANGE,131708.16,all strategies flat
2021-04-28,GLD,OPEN_SHORT,-0.5,107.306,TREND_DOWN,131465.54,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-04-30,QQQ,OPEN_SHORT,-0.5,539.977,RANGE,130879.81,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.22 ≥ 2.0
2021-05-03,BTC-USD,CLOSE,0.0,267385.8124,RANGE,132249.59,all strategies flat
2021-05-07,QQQ,CLOSE,0.0,530.3287,RANGE,133526.7,all strategies flat
2021-05-11,BTC-USD,OPEN_SHORT,-0.5,280666.2146,RANGE,133465.36,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.03 ≥ 2.0
2021-05-13,BTC-USD,FLIP,0.5,274299.6427,TREND_UP,134663.34,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-05-14,QQQ,OPEN_LONG,0.3952,510.6051,RANGE,133552.38,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.02 ≤ -2.0
2021-05-14,EURUSD,OPEN_LONG,0.3952,1.6805,RANGE,133552.38,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.16 ≤ -2.0
2021-05-20,GLD,CLOSE,0.0,106.491,RANGE,136363.81,all strategies flat
2021-05-20,EURUSD,CLOSE,0.0,1.6759,RANGE,136363.81,all strategies flat
2021-05-21,GLD,OPEN_SHORT,-0.4009,106.9357,TREND_DOWN,137515.57,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-05-21,EURUSD,OPEN_LONG,0.4009,1.6818,TREND_UP,137515.57,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-05-25,QQQ,CLOSE,0.0,524.8116,RANGE,138531.74,all strategies flat
2021-05-25,GLD,CLOSE,0.0,107.6473,RANGE,138531.74,all strategies flat
2021-05-25,EURUSD,CLOSE,0.0,1.6862,RANGE,138531.74,all strategies flat
2021-05-26,GLD,OPEN_SHORT,-0.5,107.9373,RANGE,139344.07,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.30 ≥ 2.0
2021-05-26,EURUSD,OPEN_LONG,0.5,1.6953,TREND_UP,139344.07,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-05-27,SPY,OPEN_LONG,0.3764,309.629,RANGE,141327.96,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.02 ≤ -2.0
2021-06-03,EURUSD,CLOSE,0.0,1.6851,RANGE,140035.17,all strategies flat
2021-06-09,SPY,CLOSE,0.0,311.8742,RANGE,144439.62,all strategies flat
2021-06-09,GLD,CLOSE,0.0,107.2117,RANGE,144439.62,all strategies flat
2021-06-09,EURUSD,OPEN_LONG,0.5,1.6797,TREND_UP,144439.62,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-06-10,QQQ,OPEN_SHORT,-0.5,544.4763,RANGE,145219.66,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.15 ≥ 2.0
2021-06-11,EURUSD,CLOSE,0.0,1.6874,RANGE,143914.37,all strategies flat
2021-06-14,QQQ,FLIP,0.5,552.4105,TREND_UP,141730.84,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-06-14,EURUSD,OPEN_LONG,0.5,1.6906,TREND_UP,141730.84,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-06-15,EURUSD,CLOSE,0.0,1.6879,RANGE,141761.76,all strategies flat
2021-06-16,SPY,OPEN_SHORT,-0.4016,318.3725,RANGE,142588.66,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.45 ≥ 2.0
2021-06-16,EURUSD,OPEN_LONG,0.4016,1.6926,TREND_UP,142588.66,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-06-18,SPY,FLIP,0.3937,318.9972,TREND_UP,140758.09,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-06-21,QQQ,CLOSE,0.0,538.4793,RANGE,140753.81,all strategies flat
2021-06-21,EURUSD,FLIP,-0.5,1.7061,RANGE,140753.81,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.29 ≥ 2.0
2021-06-25,EURUSD,FLIP,0.5,1.7151,TREND_UP,141553.55,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-06-28,QQQ,OPEN_SHORT,-0.3869,524.2617,TREND_DOWN,142764.32,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-06-29,QQQ,CLOSE,0.0,529.4181,RANGE,142647.38,all strategies flat
2021-07-02,EURUSD,CLOSE,0.0,1.7176,RANGE,139550.98,all strategies flat
2021-07-05,EURUSD,OPEN_LONG,0.5,1.7108,TREND_UP,136128.5,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-07-06,EURUSD,CLOSE,0.0,1.712,RANGE,136474.04,all strategies flat
2021-07-07,SPY,CLOSE,0.0,310.9038,RANGE,135824.5,all strategies flat
2021-07-07,QQQ,OPEN_LONG,0.5,557.398,HIGH_VOL_CRASH,135824.5,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2021-07-08,EURUSD,OPEN_LONG,0.5,1.7169,TREND_UP,136007.75,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-07-12,GLD,OPEN_SHORT,-0.5,106.1689,TREND_DOWN,137039.95,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-07-12,BTC-USD,CLOSE,0.0,298529.2543,RANGE,137039.95,all strategies flat
2021-07-13,GLD,CLOSE,0.0,106.1746,RANGE,137948.87,all strategies flat
2021-07-14,GLD,OPEN_LONG,0.5,106.8174,TREND_UP,135850.93,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-07-16,GLD,CLOSE,0.0,107.4106,RANGE,136848.95,all strategies flat
2021-07-16,BTC-USD,OPEN_LONG,0.4464,328063.1238,TREND_UP,136848.95,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-07-16,EURUSD,FLIP,-0.5,1.7294,RANGE,136848.95,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.09 ≥ 2.0
2021-07-19,SPY,OPEN_SHORT,-0.3147,299.3784,HIGH_VOL_CRASH,134096.31,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2021-07-19,GLD,OPEN_LONG,0.3147,107.659,TREND_UP,134096.31,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-07-23,GLD,CLOSE,0.0,106.918,RANGE,133858.92,all strategies flat
2021-07-23,EURUSD,FLIP,0.4092,1.7352,TREND_UP,133858.92,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-07-26,EURUSD,CLOSE,0.0,1.736,RANGE,133378.36,all strategies flat
2021-07-27,EURUSD,OPEN_LONG,0.4086,1.743,TREND_UP,132791.54,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-07-29,EURUSD,FLIP,-0.4003,1.7499,RANGE,132604.52,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.01 ≥ 2.0
2021-08-02,EURUSD,FLIP,0.4108,1.76,TREND_UP,133098.77,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-08-03,SPY,CLOSE,0.0,295.4934,RANGE,132250.28,all strategies flat
2021-08-03,GLD,OPEN_SHORT,-0.5,104.9321,HIGH_VOL_CRASH,132250.28,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2021-08-03,EURUSD,CLOSE,0.0,1.7593,RANGE,132250.28,all strategies flat
2021-08-05,QQQ,FLIP,-0.5,537.0851,HIGH_VOL_CRASH,131645.33,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2021-08-09,EURUSD,OPEN_LONG,0.4045,1.7696,TREND_UP,130214.48,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-08-11,QQQ,CLOSE,0.0,532.7325,RANGE,130587.94,all strategies flat
2021-08-11,BTC-USD,CLOSE,0.0,309033.5351,RANGE,130587.94,all strategies flat
2021-08-11,EURUSD,CLOSE,0.0,1.762,RANGE,130587.94,all strategies flat
2021-08-12,QQQ,OPEN_LONG,0.5,524.0601,RANGE,130206.66,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.17 ≤ -2.0
2021-08-12,EURUSD,OPEN_LONG,0.5,1.7527,TREND_UP,130206.66,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-08-17,BTC-USD,OPEN_SHORT,-0.2892,294452.2139,HIGH_VOL_CRASH,132027.7,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2021-08-18,QQQ,CLOSE,0.0,555.2438,HIGH_VOL_CRASH,134977.91,all strategies flat
2021-08-20,BTC-USD,CLOSE,0.0,294386.2128,RANGE,131742.69,all strategies flat
2021-08-27,QQQ,OPEN_LONG,0.5,564.7994,HIGH_VOL_CRASH,133528.03,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2021-09-13,BTC-USD,OPEN_LONG,0.2685,322748.3838,HIGH_VOL_CRASH,133735.44,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2021-09-15,QQQ,FLIP,-0.4274,578.7525,RANGE,134966.33,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.43 ≥ 2.0
2021-09-16,SPY,OPEN_SHORT,-0.4513,302.4651,RANGE,135125.06,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.25 ≥ 2.0
2021-09-16,QQQ,FLIP,0.3643,578.5333,TREND_UP,135125.06,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-09-16,EURUSD,CLOSE,0.0,1.7262,RANGE,135125.06,all strategies flat
2021-09-20,QQQ,CLOSE,0.0,566.6721,HIGH_VOL_CRASH,132728.41,all strategies flat
2021-09-21,GLD,CLOSE,0.0,99.6571,HIGH_VOL_CRASH,131244.31,all strategies flat
2021-09-22,SPY,FLIP,0.5,309.4145,TREND_UP,129941.23,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-09-22,GLD,OPEN_SHORT,-0.5,99.3162,TREND_DOWN,129941.23,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-09-22,BTC-USD,CLOSE,0.0,298896.3499,RANGE,129941.23,all strategies flat
2021-09-23,SPY,CLOSE,0.0,308.1965,RANGE,129163.0,all strategies flat
2021-09-23,EURUSD,OPEN_SHORT,-0.5,1.7394,RANGE,129163.0,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.06 ≥ 2.0
2021-09-24,QQQ,OPEN_LONG,0.5,588.8193,TREND_UP,128116.03,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-09-24,GLD,CLOSE,0.0,100.5362,HIGH_VOL_CRASH,128116.03,all strategies flat
2021-09-24,EURUSD,FLIP,0.5,1.7533,TREND_UP,128116.03,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-09-28,EURUSD,CLOSE,0.0,1.734,RANGE,127844.33,all strategies flat
2021-09-29,GLD,OPEN_SHORT,-0.5,100.2637,TREND_DOWN,127203.62,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-09-30,SPY,OPEN_LONG,0.496,305.6644,TREND_UP,126645.09,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-10-01,BTC-USD,OPEN_SHORT,-0.3107,285908.9255,HIGH_VOL_CRASH,126443.13,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2021-10-04,GLD,CLOSE,0.0,100.7569,RANGE,127179.95,all strategies flat
2021-10-04,EURUSD,OPEN_SHORT,-0.444,1.7299,TREND_DOWN,127179.95,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-10-07,SPY,CLOSE,0.0,307.8858,RANGE,128196.03,all strategies flat
2021-10-11,EURUSD,CLOSE,0.0,1.7356,RANGE,127914.19,all strategies flat
2021-10-12,EURUSD,OPEN_LONG,0.4983,1.7299,TREND_UP,127529.31,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-10-13,SPY,OPEN_SHORT,-0.5,312.332,RANGE,126138.5,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.01 ≥ 2.0
2021-10-13,BTC-USD,CLOSE,0.0,287382.0159,TREND_UP,126138.5,all strategies flat
2021-10-13,EURUSD,FLIP,-0.5,1.7279,TREND_DOWN,126138.5,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-10-15,SPY,CLOSE,0.0,314.9325,TREND_DOWN,126721.47,all strategies flat
2021-10-15,BTC-USD,OPEN_LONG,0.4123,294689.6724,TREND_UP,126721.47,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-10-18,GLD,OPEN_SHORT,-0.5,101.3476,TREND_DOWN,127634.18,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-10-18,BTC-USD,CLOSE,0.0,296466.6855,RANGE,127634.18,all strategies flat
2021-10-18,EURUSD,FLIP,0.5,1.7241,TREND_UP,127634.18,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-10-20,EURUSD,FLIP,-0.5,1.7314,TREND_DOWN,128385.86,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-10-21,EURUSD,FLIP,0.5,1.7215,TREND_UP,128906.36,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-10-22,EURUSD,FLIP,-0.5,1.7207,TREND_DOWN,129448.26,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-10-29,EURUSD,CLOSE,0.0,1.7218,RANGE,129595.95,all strategies flat
2021-11-01,SPY,OPEN_LONG,0.5,321.4461,TREND_UP,129854.54,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-11-02,GLD,FLIP,0.375,102.9679,TREND_UP,128533.55,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-11-02,EURUSD,OPEN_LONG,0.375,1.7196,TREND_UP,128533.55,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-11-05,EURUSD,CLOSE,0.0,1.7116,RANGE,127510.67,all strategies flat
2021-11-08,EURUSD,OPEN_LONG,0.375,1.7159,TREND_UP,127705.18,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-11-09,BTC-USD,OPEN_SHORT,-0.3475,311268.2586,RANGE,127548.31,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.44 ≥ 2.0
2021-11-09,EURUSD,CLOSE,0.0,1.7183,RANGE,127548.31,all strategies flat
2021-11-12,SPY,CLOSE,0.0,314.6996,RANGE,127160.6,all strategies flat
2021-11-16,QQQ,CLOSE,0.0,636.6696,RANGE,129577.37,all strategies flat
2021-11-18,GLD,CLOSE,0.0,104.5075,TREND_DOWN,128790.53,all strategies flat
2021-11-19,GLD,OPEN_LONG,0.5,104.1102,TREND_UP,129750.89,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-11-19,BTC-USD,CLOSE,0.0,305618.381,RANGE,129750.89,all strategies flat
2021-11-22,GLD,CLOSE,0.0,104.1999,TREND_DOWN,129717.9,all strategies flat
2021-11-25,GLD,OPEN_LONG,0.5,104.495,TREND_UP,129683.89,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-11-26,SPY,OPEN_LONG,0.5,310.7901,TREND_UP,129369.17,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-11-29,SPY,CLOSE,0.0,310.3243,RANGE,129477.07,all strategies flat
2021-11-29,QQQ,OPEN_LONG,0.5,655.373,TREND_UP,129477.07,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-11-30,QQQ,FLIP,-0.5,655.3138,RANGE,129558.95,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.31 ≥ 2.0
2021-12-01,SPY,OPEN_SHORT,-0.5,306.8429,TREND_DOWN,129312.95,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-12-02,SPY,CLOSE,0.0,308.5546,RANGE,129488.77,all strategies flat
2021-12-08,SPY,OPEN_LONG,0.375,302.6329,RANGE,131193.6,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.37 ≤ -2.0
2021-12-08,EURUSD,OPEN_SHORT,-0.375,1.7233,RANGE,131193.6,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=3.11 ≥ 2.0
2021-12-10,QQQ,FLIP,0.375,635.8539,TREND_UP,131175.43,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-12-13,SPY,CLOSE,0.0,309.0241,TREND_UP,131297.37,all strategies flat
2021-12-16,SPY,OPEN_SHORT,-0.375,307.4542,TREND_DOWN,129684.88,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-12-17,QQQ,CLOSE,0.0,626.6425,RANGE,130069.51,all strategies flat
2021-12-21,GLD,FLIP,-0.5,103.4784,TREND_DOWN,130019.48,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2021-12-22,EURUSD,CLOSE,0.0,1.7183,RANGE,129706.53,all strategies flat
2021-12-23,SPY,CLOSE,0.0,310.0378,RANGE,129650.98,all strategies flat
2021-12-24,GLD,FLIP,0.5,104.091,TREND_UP,129197.29,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-12-28,SPY,OPEN_SHORT,-0.5,313.9702,RANGE,129147.43,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.37 ≥ 2.0
2021-12-29,GLD,CLOSE,0.0,103.7989,RANGE,129231.3,all strategies flat
2021-12-30,EURUSD,OPEN_LONG,0.5,1.729,TREND_UP,129093.74,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2021-12-31,SPY,FLIP,0.5,317.1549,TREND_UP,128011.92,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-01-03,SPY,CLOSE,0.0,315.1459,RANGE,127361.38,all strategies flat
2022-01-05,QQQ,OPEN_SHORT,-0.5,651.8379,RANGE,127104.4,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.08 ≥ 2.0
2022-01-05,GLD,OPEN_LONG,0.5,104.0374,TREND_UP,127104.4,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-01-05,EURUSD,CLOSE,0.0,1.7136,RANGE,127104.4,all strategies flat
2022-01-06,EURUSD,OPEN_LONG,0.5,1.7104,TREND_UP,127013.84,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-01-07,GLD,CLOSE,0.0,104.3552,RANGE,126476.36,all strategies flat
2022-01-10,GLD,OPEN_SHORT,-0.5,104.7838,RANGE,126742.69,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.33 ≥ 2.0
2022-01-11,GLD,FLIP,0.5,105.422,TREND_UP,126473.21,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-01-11,EURUSD,CLOSE,0.0,1.7124,RANGE,126473.21,all strategies flat
2022-01-12,GLD,FLIP,-0.5,105.3043,RANGE,126398.97,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.16 ≥ 2.0
2022-01-13,GLD,CLOSE,0.0,105.3062,TREND_DOWN,126552.73,all strategies flat
2022-01-13,EURUSD,OPEN_LONG,0.5,1.7099,TREND_UP,126552.73,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-01-17,EURUSD,CLOSE,0.0,1.7168,RANGE,126271.52,all strategies flat
2022-01-18,QQQ,FLIP,0.5,670.2304,TREND_UP,124931.71,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-01-19,QQQ,CLOSE,0.0,673.0471,RANGE,125113.84,all strategies flat
2022-01-19,EURUSD,OPEN_SHORT,-0.5,1.7206,TREND_DOWN,125113.84,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2022-01-20,EURUSD,CLOSE,0.0,1.7195,RANGE,125084.58,all strategies flat
2022-01-24,EURUSD,OPEN_SHORT,-0.5,1.7161,TREND_DOWN,125055.36,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2022-01-26,EURUSD,CLOSE,0.0,1.7221,RANGE,124801.52,all strategies flat
2022-01-31,EURUSD,OPEN_LONG,0.5,1.7294,TREND_UP,124766.77,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-02-02,GLD,OPEN_LONG,0.5,103.6809,RANGE,125165.63,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.75 ≤ -2.0
2022-02-03,EURUSD,FLIP,-0.5,1.7435,RANGE,125193.1,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.24 ≥ 2.0
2022-02-04,QQQ,OPEN_LONG,0.5,685.5316,TREND_UP,124943.94,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-02-07,SPY,OPEN_SHORT,-0.5,316.8071,RANGE,124246.04,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.23 ≥ 2.0
2022-02-07,QQQ,CLOSE,0.0,679.0213,RANGE,124246.04,all strategies flat
2022-02-07,EURUSD,FLIP,0.5,1.7481,TREND_UP,124246.04,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-02-09,SPY,FLIP,0.5,317.3712,TREND_UP,124142.01,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-02-10,SPY,FLIP,-0.5,319.0587,RANGE,124365.09,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.22 ≥ 2.0
2022-02-10,EURUSD,CLOSE,0.0,1.7529,RANGE,124365.09,all strategies flat
2022-02-11,EURUSD,OPEN_LONG,0.5,1.7464,TREND_UP,124153.39,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-02-14,SPY,FLIP,0.375,322.4,TREND_UP,123451.75,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-02-14,QQQ,OPEN_SHORT,-0.375,691.9822,RANGE,123451.75,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.15 ≥ 2.0
2022-02-15,SPY,CLOSE,0.0,321.5697,RANGE,123390.52,all strategies flat
2022-02-16,QQQ,FLIP,0.5,678.8271,TREND_UP,123968.96,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2022-02-17,GLD,CLOSE,0.0,103.5191,TREND_UP,124696.91,all strategies flat
